id	wav_path	ref	hyp_large_am	hyp_large_total	am_large	lm_large	cons_large	hyp_ccnn_am	hyp_ccnn_total	am_ccnn	lm_ccnn	cons_ccnn
0d97789ccb	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/e7519/0d97789ccb.wav	लेखिएका निबन्धहरूलाई तार्किक	लेखिएका निबन्धहरूल	लेखिएका निबन्धहरूल	-0.28627607226371765	-1.768857855545847	-7.390553467925392e-07	लेखिएका निबन्धहरूल	लेखिएका निबन्धहरूल	-0.2651990056037903	-1.768857855545847	-7.390553467925392e-07
0d98fa43c0	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/f0c93/0d98fa43c0.wav	आफैँले रचेको हुँ	आफैँले रचेको हुँ	आफैँले रचेको हुँ	-0.3193821907043457	-2.4277823953067554	-2.92412769093233	आफैँले रचेको हुँ	आफैँले रचेको हुँ	-0.2842830419540405	-2.4277823953067554	-2.92412769093233
0d990a4584	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/09da0/0d990a4584.wav	प्रभावकारी कार्यान्वयनको	भावकारी कार्यान्वयनको	भावकारी कार्यान्वयनको	-0.37952741980552673	-1.9702911376953125	-6.494812768406436e-08	प्रभावकारी कार्यान्वयनको	प्रभावकारी कार्यान्वयनको	-0.2792245149612427	-1.6943409729003907	-7.336487328757358e-09
0da7815f62	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/fc62e/0da7815f62.wav	काम थाले	काम थाले	काम थाले	-0.34515589475631714	-2.02706061469184	-1.2605412614953416e-08	काम थाले	काम थाले	-0.31604665517807007	-2.02706061469184	-1.2605412614953416e-08
0daab33b58	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/76d6b/0daab33b58.wav	भने सोही माछा	भनी सोही माछा	भने सोही माछा	-0.3791906535625458	-2.0874804088047574	-1.1853998265516047e-07	भनी सोही माछा	भनी सोही माछा	-0.3413280248641968	-2.3629049573625838	-1.1028055268980097e-07
0dabbcd4c4	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/d62a4/0dabbcd4c4.wav	लैजान आज्ञा दिए	लैजान आज्ञा दिए	लैजान आज्ञा दिए	-0.3075255751609802	-2.526247978210449	-3.112012109340867e-06	लैजान आज्ञा दिए	लैजान आज्ञा दिए	-0.2926788926124573	-2.526247978210449	-3.112012109340867e-06
0dabcec0a7	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/125df/0dabcec0a7.wav	ठिमी ऐतिहासिक सहर हो	छिमे ऐतिहासिक सहर हो	छिमे ऐतिहासिक सहर हो	-0.31072407960891724	-2.200393495105562	-4.671763538984427e-08	छिम ऐतिहासिक सहर हो	छिम ऐतिहासिक सहर हो	-0.3218505084514618	-2.2043838500976562	-4.8555688181295406e-08
0dbf00f7c3	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/ba3bf/0dbf00f7c3.wav	गरेको पाइएको छ	गरेको पाइएको छ	गरेको पाइएको छ	-0.32085615396499634	-1.2298561096191407	-7.539378354219176e-08	गरेको पाइएको छ	गरेको पाइएको छ	-0.2911154329776764	-1.2298561096191407	-7.539378354219176e-08
0dc151be52	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/57282/0dc151be52.wav	इन्कलाब राखिेएको थियो	इङ्कलाभ राखिएको थियो	इङ्कलाभ राखिएको थियो	-0.36977654695510864	-1.852294921875	-2.0058853676476117e-07	इङ्गलाभ राखिएको थियो	इङ्गलाभ राखिएको थियो	-0.34903451800346375	-1.7143516540527344	-2.0874986581648478e-07
0dc54fbcd4	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/2e8ef/0dc54fbcd4.wav	क्रिस्टलद्वारा बिजुलीका किरणहरूले	क्रिस्टलद्वारा बिजुलीका किरणहरूले	क्रिस्टलद्वारा बिजुलीका किरणहरूले	-0.29610303044319153	-1.9426083284265854	-8.846015475683089e-09	क्रिस्टलद्वारा बिजुलीका किरणहरूले	क्रिस्टलद्वारा बिजुलीका किरणहरूले	-0.26343926787376404	-1.9426083284265854	-8.846015475683089e-09
0dd58df6da	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/d593e/0dd58df6da.wav	बाहिर ल्याउँछ	बाहिर ल्याउँ	बाहिर ल्याउँ	-0.2864486873149872	-2.0659405634953427	-1.8385448455810547	बाहिर ल्याउँ	बाहिर ल्याउँ	-0.28310999274253845	-2.0659405634953427	-1.8385448455810547
0dd6ef84a0	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/6059d/0dd6ef84a0.wav	यस पहरामा जस्तोसुकै खडेरीमा पनि पानीको मुहान सुक्दैन्	यस पहारामा जस्तोसुकै खडेरीमा पनि पानीको मुहा	यस पहारामा जस्तोसुकै खडेरीमा पनि पानीको मुहा	-0.3072887361049652	-2.3123416476779513	-2.178669698575201e-07	यस पहारामा जस्तोसुकै खडेरीमा पनि पानीको मुहा	यस पहारामा जस्तोसुकै खडेरीमा पनि पानीको मुहा	-0.27197715640068054	-2.3123416476779513	-2.178669698575201e-07
0dd9ed3da9	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/95358/0dd9ed3da9.wav	गरे र स्ट्रोकबाट	गरे र स्ट्रोकबाट	गरे र स्ट्रोकबाट	-0.3068636357784271	-2.0059172686408546	-1.93085778686081e-07	गरे र स्ट्रोकबाट	गरे र स्ट्रोकबाट	-0.29606324434280396	-2.0059172686408546	-1.93085778686081e-07
0dd9f4c68a	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/95635/0dd9f4c68a.wav	यो निमन्त्रणा होइन	यो निमन्त्रण ह	यो निमन्त्रण ह	-0.3318706154823303	-1.9228810628255208	-0.00022991602309048177	यो निमन्त्रण ह	यो निमन्त्रण ह	-0.3071443736553192	-1.9228810628255208	-0.00022991602309048177
0dddd20a3a	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/0bb95/0dddd20a3a.wav	कुमारीको दाबी छ	कुमारीको दाबी छ	कुमारीको दाबी छ	-0.3115300238132477	-2.011613607406616	-2.0248540621992106e-08	कुमारीको दाबी छ	कुमारीको दाबी छ	-0.3137483596801758	-2.011613607406616	-2.0248540621992106e-08
0de3007238	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/7fda9/0de3007238.wav	पटुका बाँधेर खुकुरी	पटुका भाँधेर कुकुरी	पटुका भाँधेर कुकुरी	-0.3930245339870453	-2.535651206970215	-1.0619171142578125	पटुका बाँधेर कुकुरी	पटुका बाँधेर कुकुरी	-0.38441944122314453	-2.345333290100098	-0.8357200622558594
0de53a45cd	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/5c4b9/0de53a45cd.wav	भन्दा धेरै जनसङख्या	भन्दा धेर	भन्दा धेर	-0.2862582802772522	-1.9562450408935548	-1.490735030529322e-07	भन्दा धेर	भन्दा धेर	-0.2808432877063751	-1.9562450408935548	-1.490735030529322e-07
0debef7c92	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/ce4af/0debef7c92.wav	शब्द अवगानबाट	शब्द अवगानबाट	शब्द अवगानबाट	-0.3173598647117615	-2.2627464021955217	-3.1100093370436556e-07	शब्द अबगानबाट	शब्द अवगानबाट	-0.41255268454551697	-2.2627464021955217	-3.1100093370436556e-07
0df39fbf39	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/7fda9/0df39fbf39.wav	प्युठान जिल्लाको	स्युठान जिल्लाको	स्युठान जिल्लाको	-0.3123507797718048	-1.5983257293701172	-6.148106609436902e-08	छुठान जिल्लाको	छुठान जिल्लाको	-0.4450162351131439	-1.794192632039388	-1.300976388544465e-07
0e0136bb6c	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/2d618/0e0136bb6c.wav	हुलाक चलान गरी	हुलाक चलन गरी	हुला चलन गरी	-0.39423155784606934	-2.2712827829214244	-7.315270872473216e-07	हुला चलन गरी	हुला चलन गरी	-0.3346116840839386	-2.2712827829214244	-7.315270872473216e-07
0e06632320	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/f6cb7/0e06632320.wav	बसोवास गर्ने बोटे	बसोबास गर्ने बोटे	बसोबास गर्ने बोटे	-0.32539358735084534	-2.0228173997667103	-5.112904470176242e-08	बसोबास गर्ने बोटे	बसोबास गर्ने बोटे	-0.3174223303794861	-2.0228173997667103	-5.112904470176242e-08
0e0b1855e7	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/b0bba/0e0b1855e7.wav	म्यूटेशनको अनेक विधिहरू	न्युटेशनको अनेक विधि	न्युटेशनको अनेक विधि	-0.29559430480003357	-2.2022933959960938	-6.558575261719636e-08	न्युटेसनको अनेक विधि	न्युटेसनको अनेक विधि	-0.290610134601593	-2.206691378638858	-6.50762948290711e-08
0e1156d4a1	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/3867c/0e1156d4a1.wav	उनले आफ्नो छोरा	उनले आफ्ना छोर	उनले आफ्ना छोर	-0.3252156376838684	-1.5365829467773438	-2.286054344343332e-08	उनले आफ्नो छोर	उनले आफ्नो छोर	-0.365363210439682	-1.387384796142578	-1.8871139673137803e-08
0e13afcfbe	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/af6bd/0e13afcfbe.wav	यति धेरै समृद्ध थिएन	यति धेरै समृद	यति धेरै समृद	-0.33610278367996216	-2.3640332903180803	-4.030945157345351e-07	यदि धेरै समृद	यदि धेरै समृद	-0.285397469997406	-2.4378956386021207	-4.037973927292374e-07
0e223b5041	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/970ca/0e223b5041.wav	खेलहरू जस्तै पौडी	खेलहरू जस्तै पौडी	खेलहरू जस्तै पौडी	-0.3140178918838501	-2.0234512752956815	-1.2182073937260105e-07	खेलहरू जस्तै पौडी	खेलहरू जस्तै पौडी	-0.27265700697898865	-2.0234512752956815	-1.2182073937260105e-07
0e238f72f3	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/2846f/0e238f72f3.wav	अन्य कार्यहरूमा गरिन्छ	अन्य कार्यहरूमा गरिन्छ	अन्य कार्यहरूमा गरिन्छ	-0.3088825047016144	-1.1012249822201936	-7.749223562353544e-08	अन्य कार्यहरूमा गरिन्छ	अन्य कार्यहरूमा गरिन्छ	-0.27683109045028687	-1.1012249822201936	-7.749223562353544e-08
0e283dc8d3	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/c7d7d/0e283dc8d3.wav	देशको बाँकी भागसँग	देशको बाँक	देशको बाँक	-0.4015130400657654	-2.1328711076216265	-1.4904280575838955	देशको बाँक	देशको बाँक	-0.30462321639060974	-2.1328711076216265	-1.4904280575838955
